DATE,PRCP,TMAX,TMIN,RAIN
28/01/2011,0.14,52,39,TRUE
29/01/2011,0.24,48,43,TRUE
30/01/2011,0,44,37,FALSE
31/01/2011,0,44,34,FALSE
1/02/2011,0,46,32,FALSE
2/02/2011,0,51,29,FALSE
3/02/2011,0.01,49,39,TRUE
4/02/2011,0.07,50,45,TRUE
5/02/2011,0.08,47,43,TRUE
6/02/2011,0.25,50,43,TRUE
7/02/2011,0.05,48,39,TRUE
8/02/2011,0,46,35,FALSE
9/02/2011,0,45,28,FALSE
10/02/2011,0,47,29,FALSE
11/02/2011,0,47,35,FALSE
12/02/2011,0.37,54,40,TRUE
13/02/2011,0.24,52,41,TRUE
14/02/2011,0.54,50,40,TRUE
15/02/2011,0.09,46,37,TRUE
16/02/2011,0.04,44,34,TRUE
17/02/2011,0.11,44,34,TRUE
18/02/2011,0,49,32,FALSE
19/02/2011,0,43,32,FALSE
20/02/2011,0,45,27,FALSE
21/02/2011,0.03,45,34,TRUE
22/02/2011,0.04,44,32,TRUE
23/02/2011,0.24,37,27,TRUE
24/02/2011,0,35,24,FALSE
25/02/2011,0,31,20,FALSE
26/02/2011,0,34,19,FALSE
27/02/2011,0.47,42,33,TRUE
28/02/2011,0.42,40,34,TRUE
1/03/2011,0.24,44,34,TRUE
2/03/2011,0.07,50,36,TRUE
3/03/2011,0.22,48,36,TRUE
4/03/2011,0.12,49,33,TRUE
5/03/2011,0.02,50,38,TRUE
6/03/2011,0,47,34,FALSE
7/03/2011,0,48,36,FALSE
8/03/2011,0.16,52,38,TRUE
9/03/2011,1.47,52,42,TRUE
10/03/2011,0.55,53,39,TRUE
11/03/2011,0,53,38,FALSE
12/03/2011,0.41,48,42,TRUE
13/03/2011,0.33,53,43,TRUE
14/03/2011,0.12,53,44,TRUE
15/03/2011,0.37,55,42,TRUE
16/03/2011,0.09,48,38,TRUE
17/03/2011,0,51,37,FALSE
18/03/2011,0.27,50,38,TRUE
19/03/2011,0,54,36,FALSE
20/03/2011,0.01,50,37,TRUE
21/03/2011,0.01,50,40,TRUE
22/03/2011,0,51,37,FALSE
23/03/2011,0,62,34,FALSE
24/03/2011,0.23,61,41,TRUE
25/03/2011,0.33,55,39,TRUE
26/03/2011,0.15,50,37,TRUE
27/03/2011,0.28,51,39,TRUE
28/03/2011,0.14,51,41,TRUE
29/03/2011,0.12,49,43,TRUE
30/03/2011,0.26,51,48,TRUE
31/03/2011,0.32,54,46,TRUE
1/04/2011,1.13,48,41,TRUE
2/04/2011,0.37,48,39,TRUE
3/04/2011,0.06,49,38,TRUE
4/04/2011,0.24,47,41,TRUE
5/04/2011,0.23,46,41,TRUE
6/04/2011,0.12,48,34,TRUE
7/04/2011,0.08,49,33,TRUE
8/04/2011,0,54,34,FALSE
9/04/2011,0.01,55,42,TRUE
10/04/2011,0.16,55,44,TRUE
11/04/2011,0,51,38,FALSE
12/04/2011,0,53,35,FALSE
13/04/2011,0.17,48,40,TRUE
14/04/2011,0.4,47,39,TRUE
15/04/2011,0.09,53,38,TRUE
16/04/2011,0.06,53,42,TRUE
17/04/2011,0.01,52,36,TRUE
18/04/2011,0.01,51,36,TRUE
19/04/2011,0,53,36,FALSE
20/04/2011,0,54,36,FALSE
21/04/2011,0,53,38,FALSE
22/04/2011,0,57,38,FALSE
23/04/2011,0,66,38,FALSE
24/04/2011,0.18,55,45,TRUE
25/04/2011,0.52,52,43,TRUE
26/04/2011,0.01,57,42,TRUE
27/04/2011,0.45,52,37,TRUE
28/04/2011,0.04,51,39,TRUE
29/04/2011,0,54,39,FALSE
30/04/2011,0.13,56,43,TRUE
1/05/2011,0,62,39,FALSE
2/05/2011,0.18,53,44,TRUE
3/05/2011,0,58,44,FALSE
4/05/2011,0,62,42,FALSE
5/05/2011,0.03,57,45,TRUE
6/05/2011,0.13,54,46,TRUE
7/05/2011,0.04,56,45,TRUE
8/05/2011,0.02,58,44,TRUE
9/05/2011,0,57,47,FALSE
10/05/2011,0,59,47,FALSE
11/05/2011,0.42,51,42,TRUE
12/05/2011,0,60,38,FALSE
13/05/2011,0,64,41,FALSE
14/05/2011,0.97,66,48,TRUE
15/05/2011,0.81,51,47,TRUE
16/05/2011,0,56,43,FALSE
17/05/2011,0,64,39,FALSE
18/05/2011,0,66,46,FALSE
19/05/2011,0,68,43,FALSE
20/05/2011,0,70,45,FALSE
21/05/2011,0.04,54,48,TRUE
22/05/2011,0,60,48,FALSE
23/05/2011,0,63,44,FALSE
24/05/2011,0,65,47,FALSE
25/05/2011,0.41,56,47,TRUE
26/05/2011,0.01,61,45,TRUE
27/05/2011,0.02,58,46,TRUE
28/05/2011,0.01,62,45,TRUE
29/05/2011,0,59,50,FALSE
30/05/2011,0,61,49,FALSE
31/05/2011,0.11,61,48,TRUE
1/06/2011,0.17,59,50,TRUE
2/06/2011,0.08,61,49,TRUE
3/06/2011,0,68,48,FALSE
4/06/2011,0,78,50,FALSE
5/06/2011,0,71,54,FALSE
6/06/2011,0,72,52,FALSE
7/06/2011,0.21,64,50,TRUE
8/06/2011,0,62,49,FALSE
9/06/2011,0,69,50,FALSE
10/06/2011,0,65,53,FALSE
11/06/2011,0,66,52,FALSE
12/06/2011,0.01,70,48,TRUE
13/06/2011,0.11,68,52,TRUE
14/06/2011,0,63,51,FALSE
15/06/2011,0.06,65,48,TRUE
16/06/2011,0,70,46,FALSE
17/06/2011,0,71,46,FALSE
18/06/2011,0.41,58,53,TRUE
19/06/2011,0.03,63,51,TRUE
20/06/2011,0,70,54,FALSE
21/06/2011,0,78,54,FALSE
22/06/2011,0,67,52,FALSE
23/06/2011,0.07,66,50,TRUE
24/06/2011,0.26,67,51,TRUE
25/06/2011,0.01,68,51,TRUE
26/06/2011,0,72,48,FALSE
27/06/2011,0,69,58,FALSE
28/06/2011,0,74,58,FALSE
29/06/2011,0,67,54,FALSE
30/06/2011,0,67,53,FALSE
1/07/2011,0,72,49,FALSE
2/07/2011,0,82,52,FALSE
3/07/2011,0,72,56,FALSE
4/07/2011,0,78,51,FALSE
5/07/2011,0,81,51,FALSE
6/07/2011,0,84,57,FALSE
7/07/2011,0.03,67,54,TRUE
8/07/2011,0,71,51,FALSE
9/07/2011,0,74,52,FALSE
10/07/2011,0,76,55,FALSE
11/07/2011,0,75,55,FALSE
12/07/2011,0.08,70,57,TRUE
13/07/2011,0,73,55,FALSE
14/07/2011,0.02,62,56,TRUE
15/07/2011,0.02,76,56,TRUE
16/07/2011,0.35,74,57,TRUE
17/07/2011,0.07,63,55,TRUE
18/07/2011,0,74,50,FALSE
19/07/2011,0,70,55,FALSE
20/07/2011,0,74,54,FALSE
21/07/2011,0,70,57,FALSE
22/07/2011,0,72,51,FALSE
23/07/2011,0,79,54,FALSE
24/07/2011,0,83,58,FALSE
25/07/2011,0.13,63,57,TRUE
26/07/2011,0,70,57,FALSE
27/07/2011,0,72,57,FALSE
28/07/2011,0,78,54,FALSE
29/07/2011,0,76,60,FALSE
30/07/2011,0,79,56,FALSE
31/07/2011,0,71,58,FALSE
1/08/2011,0,77,54,FALSE
2/08/2011,0,77,55,FALSE
3/08/2011,0,79,58,FALSE
4/08/2011,0,81,57,FALSE
5/08/2011,0,66,57,FALSE
6/08/2011,0,73,58,FALSE
7/08/2011,0,74,56,FALSE
8/08/2011,0,70,54,FALSE
9/08/2011,0,70,55,FALSE
10/08/2011,0,71,55,FALSE
11/08/2011,0,74,54,FALSE
12/08/2011,0,76,52,FALSE
13/08/2011,0,70,53,FALSE
14/08/2011,0,71,55,FALSE
15/08/2011,0,74,57,FALSE
16/08/2011,0,78,55,FALSE
17/08/2011,0,77,53,FALSE
18/08/2011,0,73,54,FALSE
19/08/2011,0,78,53,FALSE
20/08/2011,0,85,59,FALSE
21/08/2011,0,87,59,FALSE
22/08/2011,0.12,71,60,TRUE
23/08/2011,0,77,60,FALSE
24/08/2011,0,84,57,FALSE
25/08/2011,0,82,58,FALSE
26/08/2011,0,84,59,FALSE
27/08/2011,0,84,56,FALSE
28/08/2011,0,80,54,FALSE
29/08/2011,0,70,57,FALSE
30/08/2011,0.01,69,54,TRUE
31/08/2011,0,69,52,FALSE
1/09/2011,0,73,50,FALSE
2/09/2011,0,71,56,FALSE
3/09/2011,0,82,53,FALSE
4/09/2011,0,83,52,FALSE
5/09/2011,0,82,54,FALSE
6/09/2011,0,84,53,FALSE
7/09/2011,0,83,54,FALSE
8/09/2011,0,85,58,FALSE
9/09/2011,0,85,56,FALSE
10/09/2011,0,84,56,FALSE
11/09/2011,0,85,59,FALSE
12/09/2011,0,68,57,FALSE
13/09/2011,0,64,57,FALSE
14/09/2011,0,67,58,FALSE
15/09/2011,0,65,54,FALSE
16/09/2011,0,64,52,FALSE
17/09/2011,0.2,62,52,TRUE
18/09/2011,0.28,65,52,TRUE
19/09/2011,0.01,69,54,TRUE
20/09/2011,0,77,48,FALSE
21/09/2011,0,76,60,FALSE
22/09/2011,0,76,62,FALSE
23/09/2011,0,80,63,FALSE
24/09/2011,0,75,60,FALSE
25/09/2011,0.19,67,55,TRUE
26/09/2011,0.59,61,53,TRUE
27/09/2011,0.01,65,51,TRUE
28/09/2011,0,65,48,FALSE
29/09/2011,0,77,46,FALSE
30/09/2011,0.01,65,51,TRUE
1/10/2011,0.02,59,50,TRUE
2/10/2011,0.37,64,49,TRUE
3/10/2011,0.1,62,52,TRUE
4/10/2011,0.05,63,49,TRUE
5/10/2011,0.09,55,49,TRUE
6/10/2011,0.11,58,49,TRUE
7/10/2011,0.06,55,50,TRUE
8/10/2011,0.02,65,46,TRUE
9/10/2011,0.1,60,51,TRUE
10/10/2011,0.25,59,51,TRUE
11/10/2011,0.89,59,52,TRUE
12/10/2011,0,59,48,FALSE
13/10/2011,0,59,43,FALSE
14/10/2011,0.01,58,45,TRUE
15/10/2011,0,57,43,FALSE
16/10/2011,0,50,42,FALSE
17/10/2011,0,61,42,FALSE
18/10/2011,0,67,45,FALSE
19/10/2011,0,59,47,FALSE
20/10/2011,0,59,47,FALSE
21/10/2011,0.12,58,50,TRUE
22/10/2011,0.58,60,55,TRUE
23/10/2011,0,57,48,FALSE
24/10/2011,0,57,45,FALSE
25/10/2011,0,54,40,FALSE
26/10/2011,0.02,50,37,TRUE
27/10/2011,0,54,41,FALSE
28/10/2011,0.5,54,42,TRUE
29/10/2011,0,56,44,FALSE
30/10/2011,0.16,57,44,TRUE
31/10/2011,0,53,42,FALSE
1/11/2011,0,52,37,FALSE
2/11/2011,0.35,52,34,TRUE
3/11/2011,0,52,40,FALSE
4/11/2011,0.05,44,37,TRUE
5/11/2011,0,50,36,FALSE
6/11/2011,0,49,32,FALSE
7/11/2011,0.01,49,39,TRUE
8/11/2011,0,55,42,FALSE
9/11/2011,0,62,46,FALSE
10/11/2011,0,59,40,FALSE
11/11/2011,0.23,51,38,TRUE
12/11/2011,0.25,49,34,TRUE
13/11/2011,0.02,49,41,TRUE
14/11/2011,0,47,35,FALSE
15/11/2011,0,48,32,FALSE
16/11/2011,0.49,52,34,TRUE
17/11/2011,0.28,48,35,TRUE
18/11/2011,0.08,39,33,TRUE
19/11/2011,0,41,31,FALSE
20/11/2011,0,39,27,FALSE
21/11/2011,0.3,50,33,TRUE
22/11/2011,1.76,52,41,TRUE
23/11/2011,0.55,53,40,TRUE
24/11/2011,0.26,45,37,TRUE
25/11/2011,0,48,36,FALSE
26/11/2011,0.02,51,41,TRUE
27/11/2011,0.42,56,44,TRUE
28/11/2011,0,48,37,FALSE
29/11/2011,0.09,44,35,TRUE
30/11/2011,0,45,37,FALSE
1/12/2011,0,41,29,FALSE
2/12/2011,0.01,44,32,TRUE
3/12/2011,0,42,31,FALSE
4/12/2011,0,43,31,FALSE
5/12/2011,0,42,28,FALSE
6/12/2011,0,38,28,FALSE
7/12/2011,0,41,35,FALSE
8/12/2011,0,40,32,FALSE
9/12/2011,0,40,26,FALSE
10/12/2011,0,40,31,FALSE
11/12/2011,0.02,40,35,TRUE
12/12/2011,0,39,28,FALSE
13/12/2011,0,41,26,FALSE
14/12/2011,0,40,33,FALSE
15/12/2011,0.03,44,38,TRUE
16/12/2011,0,49,40,FALSE
17/12/2011,0,50,33,FALSE
18/12/2011,0.19,46,35,TRUE
19/12/2011,0,46,36,FALSE
20/12/2011,0,44,37,FALSE
21/12/2011,0,45,32,FALSE
22/12/2011,0,38,27,FALSE
23/12/2011,0.02,49,35,TRUE
24/12/2011,0,52,43,FALSE
25/12/2011,0.03,50,37,TRUE
26/12/2011,0.05,42,37,TRUE
27/12/2011,0.9,51,40,TRUE
28/12/2011,0.63,53,48,TRUE
29/12/2011,0.29,51,44,TRUE
30/12/2011,0.07,49,36,TRUE
31/12/2011,0,43,32,FALSE
1/01/2012,0,55,41,FALSE
2/01/2012,0.43,51,37,TRUE
3/01/2012,0.03,53,45,TRUE
4/01/2012,0.8,54,42,TRUE
5/01/2012,0.05,48,37,TRUE
6/01/2012,0.1,40,36,TRUE
7/01/2012,0,45,37,FALSE
8/01/2012,0,50,37,FALSE
9/01/2012,0.17,49,41,TRUE
10/01/2012,0.04,43,33,TRUE
11/01/2012,0,43,30,FALSE
12/01/2012,0,43,29,FALSE
13/01/2012,0,41,27,FALSE
14/01/2012,0.16,40,33,TRUE
15/01/2012,0.21,34,26,TRUE
16/01/2012,0.1,35,27,TRUE
17/01/2012,0.32,38,32,TRUE
18/01/2012,0.78,32,27,TRUE
19/01/2012,0.6,30,27,TRUE
20/01/2012,0.53,45,30,TRUE
21/01/2012,0.12,47,38,TRUE
22/01/2012,0.24,44,36,TRUE
23/01/2012,0,47,34,FALSE
24/01/2012,0.34,50,36,TRUE
25/01/2012,0.32,48,40,TRUE
26/01/2012,0.19,48,34,TRUE
27/01/2012,0,44,28,FALSE
28/01/2012,0,44,33,FALSE
29/01/2012,1.09,49,39,TRUE
30/01/2012,0.14,47,43,TRUE
31/01/2012,0.07,49,43,TRUE
1/02/2012,0.53,48,38,TRUE
2/02/2012,0,47,35,FALSE
3/02/2012,0,58,36,FALSE
4/02/2012,0,60,41,FALSE
5/02/2012,0,57,35,FALSE
6/02/2012,0,61,35,FALSE
7/02/2012,0.01,60,46,TRUE
8/02/2012,0.11,50,41,TRUE
9/02/2012,0.1,52,46,TRUE
10/02/2012,0.1,55,44,TRUE
11/02/2012,0.03,48,42,TRUE
12/02/2012,0.04,47,41,TRUE
13/02/2012,0.45,45,40,TRUE
14/02/2012,0.1,44,34,TRUE
15/02/2012,0,45,33,FALSE
16/02/2012,0.07,45,38,TRUE
17/02/2012,0.68,50,40,TRUE
18/02/2012,0.25,44,39,TRUE
19/02/2012,0,44,36,FALSE
20/02/2012,0.12,46,35,TRUE
21/02/2012,0.03,50,46,TRUE
22/02/2012,0.34,50,37,TRUE
23/02/2012,0,47,37,FALSE
24/02/2012,0.45,44,40,TRUE
25/02/2012,0,45,37,FALSE
26/02/2012,0.05,41,30,TRUE
27/02/2012,0,44,28,FALSE
28/02/2012,0.14,44,31,TRUE
29/02/2012,0.03,41,34,TRUE
1/03/2012,0,43,34,FALSE
2/03/2012,0.08,44,39,TRUE
3/03/2012,0,54,44,FALSE
4/03/2012,0,51,44,FALSE
5/03/2012,0.27,46,34,TRUE
6/03/2012,0.02,44,32,TRUE
7/03/2012,0,48,29,FALSE
8/03/2012,0,60,33,FALSE
9/03/2012,0.14,49,41,TRUE
10/03/2012,0.41,45,43,TRUE
11/03/2012,0.54,44,37,TRUE
12/03/2012,0.76,47,33,TRUE
13/03/2012,0.37,42,33,TRUE
14/03/2012,0.34,46,34,TRUE
15/03/2012,0.94,52,42,TRUE
16/03/2012,0.33,48,39,TRUE
17/03/2012,0.37,50,33,TRUE
18/03/2012,0.14,41,31,TRUE
19/03/2012,0.08,45,30,TRUE
20/03/2012,0.14,46,36,TRUE
21/03/2012,0.05,48,34,TRUE
22/03/2012,0.16,50,35,TRUE
23/03/2012,0,54,33,FALSE
24/03/2012,0,59,38,FALSE
25/03/2012,0,56,36,FALSE
26/03/2012,0,55,43,FALSE
27/03/2012,0.19,58,44,TRUE
28/03/2012,0.05,51,45,TRUE
29/03/2012,1.08,50,43,TRUE
30/03/2012,0.22,49,41,TRUE
31/03/2012,0.52,50,37,TRUE
1/04/2012,0.06,48,40,TRUE
2/04/2012,0,62,40,FALSE
3/04/2012,0.06,53,38,TRUE
4/04/2012,0,51,37,FALSE
5/04/2012,0.18,49,37,TRUE
6/04/2012,0.01,52,38,TRUE
7/04/2012,0,61,35,FALSE
8/04/2012,0,70,45,FALSE
9/04/2012,0,68,43,FALSE
10/04/2012,0,64,48,FALSE
11/04/2012,0.09,52,45,TRUE
12/04/2012,0.02,57,42,TRUE
13/04/2012,0,59,39,FALSE
14/04/2012,0,60,38,FALSE
15/04/2012,0,61,45,FALSE
16/04/2012,0.32,56,44,TRUE
17/04/2012,0.07,50,40,TRUE
18/04/2012,0.07,56,45,TRUE
19/04/2012,0.43,57,41,TRUE
20/04/2012,0.26,56,44,TRUE
21/04/2012,0,68,40,FALSE
22/04/2012,0,74,47,FALSE
23/04/2012,0,71,48,FALSE
24/04/2012,0.17,57,50,TRUE
25/04/2012,0.42,62,48,TRUE
26/04/2012,0.15,57,44,TRUE
27/04/2012,0.03,56,43,TRUE
28/04/2012,0,61,47,FALSE
29/04/2012,0.17,60,48,TRUE
30/04/2012,0.17,55,45,TRUE
1/05/2012,0.02,53,43,TRUE
2/05/2012,0.02,56,42,TRUE
3/05/2012,0.73,52,45,TRUE
4/05/2012,0.07,54,43,TRUE
5/05/2012,0,56,41,FALSE
6/05/2012,0,64,41,FALSE
7/05/2012,0,75,43,FALSE
8/05/2012,0,65,49,FALSE
9/05/2012,0,56,44,FALSE
10/05/2012,0,58,39,FALSE
11/05/2012,0,65,40,FALSE
12/05/2012,0,76,44,FALSE
13/05/2012,0,78,49,FALSE
14/05/2012,0,80,55,FALSE
15/05/2012,0,76,49,FALSE
16/05/2012,0,67,49,FALSE
17/05/2012,0,64,44,FALSE
18/05/2012,0,60,46,FALSE
19/05/2012,0,67,45,FALSE
20/05/2012,0.25,58,53,TRUE
21/05/2012,0.55,62,50,TRUE
22/05/2012,0.24,55,48,TRUE
23/05/2012,0.01,58,48,TRUE
24/05/2012,0,63,48,FALSE
25/05/2012,0,72,48,FALSE
26/05/2012,0,72,48,FALSE
27/05/2012,0,63,53,FALSE
28/05/2012,0,62,50,FALSE
29/05/2012,0,61,46,FALSE
30/05/2012,0.01,66,52,TRUE
31/05/2012,0.15,64,54,TRUE
1/06/2012,0.26,68,55,TRUE
2/06/2012,0.01,66,51,TRUE
3/06/2012,0,63,49,FALSE
4/06/2012,0.05,55,48,TRUE
5/06/2012,0.63,56,47,TRUE
6/06/2012,0,61,43,FALSE
7/06/2012,0.65,61,48,TRUE
8/06/2012,0.06,59,47,TRUE
9/06/2012,0,63,47,FALSE
10/06/2012,0,66,50,FALSE
11/06/2012,0,74,50,FALSE
12/06/2012,0.03,65,55,TRUE
13/06/2012,0,61,52,FALSE
14/06/2012,0,63,50,FALSE
15/06/2012,0,72,49,FALSE
16/06/2012,0,70,59,FALSE
17/06/2012,0,66,53,FALSE
18/06/2012,0.12,63,50,TRUE
19/06/2012,0.04,67,50,TRUE
20/06/2012,0,76,50,FALSE
21/06/2012,0,75,53,FALSE
22/06/2012,0.62,57,53,TRUE
23/06/2012,0.34,60,49,TRUE
24/06/2012,0,67,49,FALSE
25/06/2012,0.02,67,52,TRUE
26/06/2012,0,65,51,FALSE
27/06/2012,0,73,48,FALSE
28/06/2012,0,72,53,FALSE
29/06/2012,0.01,71,59,TRUE
30/06/2012,0.12,68,56,TRUE
1/07/2012,0,68,54,FALSE
2/07/2012,0.08,66,53,TRUE
3/07/2012,0.23,65,51,TRUE
4/07/2012,0,69,49,FALSE
5/07/2012,0,76,51,FALSE
6/07/2012,0,77,52,FALSE
7/07/2012,0,80,55,FALSE
8/07/2012,0,83,58,FALSE
9/07/2012,0.06,77,55,TRUE
10/07/2012,0,75,52,FALSE
11/07/2012,0,82,56,FALSE
12/07/2012,0,78,56,FALSE
13/07/2012,0.02,74,57,TRUE
14/07/2012,0,77,59,FALSE
15/07/2012,0,66,56,FALSE
16/07/2012,0.01,79,56,TRUE
17/07/2012,0,71,59,FALSE
18/07/2012,0,70,58,FALSE
19/07/2012,0,77,58,FALSE
20/07/2012,0.6,67,57,TRUE
21/07/2012,0,75,57,FALSE
22/07/2012,0.04,69,54,TRUE
23/07/2012,0,66,52,FALSE
24/07/2012,0,74,54,FALSE
25/07/2012,0,80,55,FALSE
26/07/2012,0,78,55,FALSE
27/07/2012,0,66,57,FALSE
28/07/2012,0,72,56,FALSE
29/07/2012,0,73,59,FALSE
30/07/2012,0,67,56,FALSE
31/07/2012,0,73,57,FALSE
1/08/2012,0,75,56,FALSE
2/08/2012,0,74,54,FALSE
3/08/2012,0,81,55,FALSE
4/08/2012,0,93,62,FALSE
5/08/2012,0,93,64,FALSE
6/08/2012,0,83,60,FALSE
7/08/2012,0,70,59,FALSE
8/08/2012,0,72,59,FALSE
9/08/2012,0,76,58,FALSE
10/08/2012,0,78,54,FALSE
11/08/2012,0,83,56,FALSE
12/08/2012,0,87,59,FALSE
13/08/2012,0,87,59,FALSE
14/08/2012,0,84,57,FALSE
15/08/2012,0,88,62,FALSE
16/08/2012,0,94,65,FALSE
17/08/2012,0,91,61,FALSE
18/08/2012,0,71,58,FALSE
19/08/2012,0,74,59,FALSE
20/08/2012,0,78,59,FALSE
21/08/2012,0,74,56,FALSE
22/08/2012,0,72,56,FALSE
23/08/2012,0,70,57,FALSE
24/08/2012,0,72,50,FALSE
25/08/2012,0,79,53,FALSE
26/08/2012,0,70,54,FALSE
27/08/2012,0,75,56,FALSE
28/08/2012,0,73,54,FALSE
29/08/2012,0,73,56,FALSE
30/08/2012,0,73,55,FALSE
31/08/2012,0,72,51,FALSE
1/09/2012,0,71,51,FALSE
2/09/2012,0,70,50,FALSE
3/09/2012,0,73,55,FALSE
4/09/2012,0,76,52,FALSE
5/09/2012,0,79,53,FALSE
6/09/2012,0,83,58,FALSE
7/09/2012,0,90,56,FALSE
8/09/2012,0,77,56,FALSE
9/09/2012,0.01,66,57,TRUE
10/09/2012,0.01,68,53,TRUE
11/09/2012,0,68,48,FALSE
12/09/2012,0,72,50,FALSE
13/09/2012,0,82,53,FALSE
14/09/2012,0,79,52,FALSE
15/09/2012,0,72,52,FALSE
16/09/2012,0,76,49,FALSE
17/09/2012,0,82,53,FALSE
18/09/2012,0,82,53,FALSE
19/09/2012,0,75,53,FALSE
20/09/2012,0,67,50,FALSE
21/09/2012,0,61,55,FALSE
22/09/2012,0.01,67,53,TRUE
23/09/2012,0,67,50,FALSE
24/09/2012,0,70,50,FALSE
25/09/2012,0,67,52,FALSE
26/09/2012,0,67,49,FALSE
27/09/2012,0,73,50,FALSE
28/09/2012,0,77,54,FALSE
29/09/2012,0,69,54,FALSE
30/09/2012,0,70,46,FALSE
1/10/2012,0,74,48,FALSE
2/10/2012,0,64,50,FALSE
3/10/2012,0,66,46,FALSE
4/10/2012,0,66,47,FALSE
5/10/2012,0,71,48,FALSE
6/10/2012,0,75,46,FALSE
7/10/2012,0,75,46,FALSE
8/10/2012,0,70,46,FALSE
9/10/2012,0,61,48,FALSE
10/10/2012,0,54,47,FALSE
11/10/2012,0,57,45,FALSE
12/10/2012,0.08,57,48,TRUE
13/10/2012,0.19,60,54,TRUE
14/10/2012,0.65,64,56,TRUE
15/10/2012,0.31,63,52,TRUE
16/10/2012,0,61,47,FALSE
17/10/2012,0,58,43,FALSE
18/10/2012,0.82,64,44,TRUE
19/10/2012,0.19,59,49,TRUE
20/10/2012,0.02,52,43,TRUE
21/10/2012,0.25,53,40,TRUE
22/10/2012,0.35,46,38,TRUE
23/10/2012,0,52,42,FALSE
24/10/2012,0.28,53,43,TRUE
25/10/2012,0,53,44,FALSE
26/10/2012,0.06,52,45,TRUE
27/10/2012,0.91,58,49,TRUE
28/10/2012,0.24,58,50,TRUE
29/10/2012,0.43,60,50,TRUE
30/10/2012,1.36,59,54,TRUE
31/10/2012,0.57,60,52,TRUE
1/11/2012,0.38,59,51,TRUE
2/11/2012,0.22,59,51,TRUE
3/11/2012,0.02,60,52,TRUE
4/11/2012,0.32,64,55,TRUE
5/11/2012,0.03,59,46,TRUE
6/11/2012,0.01,55,44,TRUE
7/11/2012,0,54,39,FALSE
8/11/2012,0,50,34,FALSE
9/11/2012,0,48,34,FALSE
10/11/2012,0,46,31,FALSE
11/11/2012,0.6,48,34,TRUE
12/11/2012,0.14,55,43,TRUE
13/11/2012,0.21,52,46,TRUE
14/11/2012,0.03,52,41,TRUE
15/11/2012,0,49,37,FALSE
16/11/2012,0.22,49,36,TRUE
17/11/2012,0.24,54,43,TRUE
18/11/2012,0.31,50,43,TRUE
19/11/2012,2.13,56,47,TRUE
20/11/2012,0.15,52,45,TRUE
21/11/2012,0.44,47,39,TRUE
22/11/2012,0,48,37,FALSE
23/11/2012,1.26,49,43,TRUE
24/11/2012,0,48,39,FALSE
25/11/2012,0,47,34,FALSE
26/11/2012,0,49,35,FALSE
27/11/2012,0,50,35,FALSE
28/11/2012,0.11,49,36,TRUE
29/11/2012,0.06,55,46,TRUE
30/11/2012,1.4,59,46,TRUE
1/12/2012,0.16,56,47,TRUE
2/12/2012,0.77,47,45,TRUE
3/12/2012,0.51,49,45,TRUE
4/12/2012,0.56,53,45,TRUE
5/12/2012,0.06,48,40,TRUE
6/12/2012,0.06,45,43,TRUE
7/12/2012,0.04,46,38,TRUE
8/12/2012,0,44,38,FALSE
9/12/2012,0.06,44,37,TRUE
10/12/2012,0.02,45,42,TRUE
11/12/2012,0.12,46,42,TRUE
12/12/2012,0.32,44,40,TRUE
13/12/2012,0.09,45,38,TRUE
14/12/2012,0.31,43,34,TRUE
15/12/2012,0.21,40,33,TRUE
16/12/2012,0.89,44,38,TRUE
17/12/2012,0.08,47,35,TRUE
18/12/2012,0.13,39,33,TRUE
19/12/2012,0.54,47,35,TRUE
20/12/2012,0.52,45,33,TRUE
21/12/2012,0.07,47,29,TRUE
22/12/2012,0.13,47,39,TRUE
23/12/2012,0.26,45,38,TRUE
24/12/2012,0.01,42,37,TRUE
25/12/2012,0.53,42,37,TRUE
26/12/2012,0.18,44,38,TRUE
27/12/2012,0.16,46,38,TRUE
28/12/2012,0,47,39,FALSE
29/12/2012,0.06,41,38,TRUE
30/12/2012,0,40,32,FALSE
31/12/2012,0,38,30,FALSE
1/01/2013,0,41,27,FALSE
2/01/2013,0,43,30,FALSE
3/01/2013,0.16,44,29,TRUE
4/01/2013,0.1,50,36,TRUE
5/01/2013,0.12,44,40,TRUE
6/01/2013,0.08,45,37,TRUE
7/01/2013,0.09,50,40,TRUE
8/01/2013,0.64,53,42,TRUE
9/01/2013,1.51,50,35,TRUE
10/01/2013,0.01,38,31,TRUE
11/01/2013,0,37,27,FALSE
12/01/2013,0,37,25,FALSE
13/01/2013,0,36,24,FALSE
14/01/2013,0,38,28,FALSE
15/01/2013,0,44,31,FALSE
16/01/2013,0,43,25,FALSE
17/01/2013,0,39,27,FALSE
18/01/2013,0,38,30,FALSE
19/01/2013,0,34,31,FALSE
20/01/2013,0,38,31,FALSE
21/01/2013,0,36,29,FALSE
22/01/2013,0,38,29,FALSE
23/01/2013,0.2,45,36,TRUE
24/01/2013,0.23,45,34,TRUE
25/01/2013,0.12,51,37,TRUE
26/01/2013,0.09,47,39,TRUE
27/01/2013,0.07,42,39,TRUE
28/01/2013,0.31,43,38,TRUE
29/01/2013,0.17,47,41,TRUE
30/01/2013,0.14,48,44,TRUE
31/01/2013,0.12,49,45,TRUE
1/02/2013,0.01,53,41,TRUE
2/02/2013,0,43,37,FALSE
3/02/2013,0.09,48,37,TRUE
